Sl_No, Date, Time, Sun-X, Sun-Y, Luminance 
438,2015:12:12,16:06:01,1585.54901961,2688.5751634,3727.41673387
439,2015:12:12,16:06:21,1589.80392157,2696.69934641,3752.72156729
440,2015:12:12,16:06:41,1594.05882353,2704.82352941,3746.03117049
441,2015:12:12,16:07:00,1598.31372549,2712.94771242,3754.88195947
442,2015:12:12,16:07:20,1602.56862745,2721.07189542,3739.04566613
443,2015:12:12,16:07:41,1606.82352941,2729.19607843,3685.454128
444,2015:12:12,16:08:00,1611.07843137,2737.32026144,3664.35841813
445,2015:12:12,16:08:20,1615.33333333,2745.44444444,3770.38027947
446,2015:12:12,16:08:40,1619.58823529,2753.56862745,3817.42181262
447,2015:12:12,16:09:00,1623.84313725,2761.69281046,3896.28966044
448,2015:12:12,16:09:20,1628.09803922,2769.81699346,3928.66258169
449,2015:12:12,16:09:41,1632.35294118,2777.94117647,3992.9566464
450,2015:12:12,16:10:01,1636.60784314,2786.06535948,3742.72916764
451,2015:12:12,16:10:21,1640.8627451,2794.18954248,3825.9835904
452,2015:12:12,16:10:41,1645.11764706,2802.31372549,4001.88943644
453,2015:12:12,16:11:00,1649.37254902,2810.4379085,3986.80541867
454,2015:12:12,16:11:21,1653.62745098,2818.5620915,4048.36952818
455,2015:12:12,16:11:40,1657.88235294,2826.68627451,4141.11919396
456,2015:12:12,16:12:00,1662.1372549,2834.81045752,4186.4508064
457,2015:12:12,16:12:20,1666.39215686,2842.93464052,4422.26524018
458,2015:12:12,16:12:40,1670.64705882,2851.05882353,5111.335404
459,2015:12:12,16:13:01,1674.90196078,2859.18300654,5308.01142444
460,2015:12:12,16:13:21,1679.15686275,2867.30718954,5502.08860444
461,2015:12:12,16:13:41,1683.41176471,2875.43137255,5701.95544089
462,2015:12:12,16:14:00,1687.66666667,2883.55555556,5857.74714978
463,2015:12:12,16:14:21,1691.92156863,2891.67973856,6108.23952178
464,2015:12:12,16:14:41,1696.17647059,2899.80392157,5795.18596667
465,2015:12:12,16:15:00,1700.43137255,2907.92810458,5963.68054844
466,2015:12:12,16:15:20,1704.68627451,2916.05228758,6101.91689333
467,2015:12:12,16:15:40,1708.94117647,2924.17647059,6270.176136
468,2015:12:12,16:16:01,1713.19607843,2932.30065359,6499.839752
469,2015:12:12,16:16:20,1717.45098039,2940.4248366,6713.81462711
470,2015:12:12,16:16:40,1721.70588235,2948.54901961,6554.43851111
471,2015:12:12,16:17:00,1725.96078431,2956.67320261,6460.27338844
472,2015:12:12,16:17:20,1730.21568627,2964.79738562,6809.97952133
473,2015:12:12,16:17:41,1734.47058824,2972.92156863,6672.52835378
474,2015:12:12,16:18:01,1738.7254902,2981.04575163,6920.42449467
475,2015:12:12,16:18:21,1742.98039216,2989.16993464,6958.95946222
476,2015:12:12,16:18:41,1747.23529412,2997.29411765,7093.348452
477,2015:12:12,16:19:01,1751.49019608,3005.41830065,8460.13024889
478,2015:12:12,16:19:21,1755.74509804,3013.54248366,8614.41354167
479,2015:12:12,16:19:41,1760.0,3021.66666667,8681.84975389
480,2015:12:12,16:20:01,1764.25490196,3029.79084967,8718.57751222
481,2015:12:12,16:22:01,1768.50980392,3037.91503268,8342.31528611
482,2015:12:12,16:24:00,1772.76470588,3046.03921569,8072.896235
483,2015:12:12,16:26:00,1777.01960784,3054.16339869,10093.7967097
484,2015:12:12,16:28:01,1781.2745098,3062.2875817,10171.667461
485,2015:12:12,16:30:01,1785.52941176,3070.41176471,10717.7910329
486,2015:12:12,16:32:01,1789.78431373,3078.53594771,13079.3237227
487,2015:12:12,16:34:01,1794.03921569,3086.66013072,13000.244368
488,2015:12:12,16:36:00,1798.29411765,3094.78431373,12322.2676951
489,2015:12:12,16:38:01,1802.54901961,3102.90849673,11219.5363627
490,2015:12:12,16:40:01,1806.80392157,3111.03267974,10797.8581644
491,2015:12:12,16:42:00,1811.05882353,3119.15686275,10399.9021742
492,2015:12:12,16:44:01,1815.31372549,3127.28104575,10907.7188711
493,2015:12:12,16:46:01,1819.56862745,3135.40522876,11537.4925582
494,2015:12:12,16:48:01,1823.82352941,3143.52941176,10819.0967573
495,2015:12:12,16:50:00,1828.07843137,3151.65359477,13886.6803878
496,2015:12:12,16:52:01,1832.33333333,3159.77777778,13088.3438467
497,2015:12:12,16:54:01,1836.58823529,3167.90196078,14681.8024
498,2015:12:12,16:56:01,1840.84313725,3176.02614379,16158.3912122
499,2015:12:12,16:58:01,1845.09803922,3184.1503268,18253.4405722
500,2015:12:12,17:00:00,1849.35294118,3192.2745098,20458.6806272
501,2015:12:12,17:02:01,1853.60784314,3200.39869281,19688.41824
502,2015:12:12,17:04:00,1857.8627451,3208.52287582,19736.6191915
503,2015:12:12,17:06:00,1862.11764706,3216.64705882,20254.9056981
504,2015:12:12,17:08:01,1866.37254902,3224.77124183,19626.4551538
505,2015:12:12,17:10:01,1870.62745098,3232.89542484,15617.2303233
506,2015:12:12,17:12:01,1874.88235294,3241.01960784,14410.9866733
507,2015:12:12,17:14:01,1879.1372549,3249.14379085,13530.03993
508,2015:12:12,17:16:00,1883.39215686,3257.26797386,13726.1387033
509,2015:12:12,17:18:01,1887.64705882,3265.39215686,14536.1971511
510,2015:12:12,17:20:00,1891.90196078,3273.51633987,12438.2281378
511,2015:12:12,17:22:01,1896.15686275,3281.64052288,14264.9947822
512,2015:12:12,17:24:01,1900.41176471,3289.76470588,11781.0698267
513,2015:12:12,17:26:01,1904.66666667,3297.88888889,11680.1321733
514,2015:12:12,17:28:00,1908.92156863,3306.0130719,10307.3111227
515,2015:12:12,17:30:01,1913.17647059,3314.1372549,11236.9328791
516,2015:12:12,17:32:01,1917.43137255,3322.26143791,11075.8513579
517,2015:12:12,17:34:01,1921.68627451,3330.38562092,9169.67032555
518,2015:12:12,17:36:01,1925.94117647,3338.50980392,9115.39298722
519,2015:12:12,17:38:01,1930.19607843,3346.63398693,8723.12084444
520,2015:12:12,17:40:01,1934.45098039,3354.75816993,8282.15973777
521,2015:12:12,17:42:00,1938.70588235,3362.88235294,7632.65022555
522,2015:12:12,17:44:00,1942.96078431,3371.00653595,7295.31118444
523,2015:12:12,17:46:01,1947.21568627,3379.13071895,6108.17804622
524,2015:12:12,17:48:00,1951.47058824,3387.25490196,5856.59367244
525,2015:12:12,17:50:00,1955.7254902,3395.37908497,5615.53189911
526,2015:12:12,17:52:01,1959.98039216,3403.50326797,6352.19592844
527,2015:12:12,17:54:00,1964.23529412,3411.62745098,6923.91331378
528,2015:12:12,17:56:01,1968.49019608,3419.75163399,6320.84432
529,2015:12:12,17:58:01,1972.74509804,3427.87581699,6260.68136222
530,2015:12:12,18:00:02,1977.0,3436.0,2577.45221714
531,2015:12:12,18:02:03,1943.0,3421.0,41030.9020404
532,2015:12:12,18:04:03,1934.0,3439.0,40910.7722311
533,2015:12:12,18:06:03,1881.0,3484.0,39785.0776689
534,2015:12:12,18:08:03,1930.0,3556.0,46116.3087189
535,2015:12:12,18:10:03,1807.0,3484.0,36887.5607609
536,2015:12:12,18:12:03,1829.0,3601.0,45340.5552022
537,2015:12:12,18:14:03,1863.0,3649.0,45685.5489517
538,2015:12:12,18:16:03,1887.0,3654.0,45336.4929733
539,2015:12:12,18:18:03,1707.0,3535.0,36760.9788973
540,2015:12:12,18:20:03,1476.0,3771.0,41512.6862769
541,2015:12:12,18:22:03,1224.0,3394.0,29790.6725796
542,2015:12:12,18:24:03,1247.0,3358.0,34587.5471507
543,2015:12:12,18:26:03,1224.0,3156.0,26336.4000615
544,2015:12:12,18:28:03,1074.0,2814.0,25860.2857184
545,2015:12:12,18:30:03,1045.0,2902.0,27036.4719776
546,2015:12:12,18:32:03,995.0,2841.0,21254.5752586
547,2015:12:12,18:34:03,971.0,2485.0,21227.2262864
548,2015:12:12,18:36:03,777.0,2267.0,23597.596665
549,2015:12:12,18:38:03,665.0,2330.0,19220.2296713
550,2015:12:12,18:40:03,764.0,2185.0,18952.7208993
551,2015:12:12,18:42:03,716.0,2310.0,14897.10611
552,2015:12:12,18:44:02,730.0,2208.0,15200.724848
553,2015:12:12,18:46:03,661.0,2262.0,16501.3275029
554,2015:12:12,18:48:03,660.0,2104.0,12480.6400537
555,2015:12:12,18:50:03,836.0,1913.0,10682.2568204
556,2015:12:12,18:52:03,998.0,1756.0,8822.86246231
557,2015:12:12,18:54:02,1066.0,1672.0,6771.1598628
558,2015:12:12,18:56:03,1114.0,1669.0,5817.65407689
559,2015:12:12,18:58:03,1130.0,1578.0,4642.77620867
