Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-04,15-14-00,125768.149136,306.0,741.566393225
2015-12-04,15-16-01,101394.079958,302.0,735.691431217
2015-12-04,15-18-01,110959.628553,283.0,729.797124548
2015-12-04,15-20-00,87543.7534089,278.0,723.886022233
2015-12-04,15-22-00,85220.9932556,269.0,717.85966099
2015-12-04,15-24-01,74937.7655289,257.0,711.71731143
2015-12-04,15-26-01,73424.4314711,253.0,705.561428675
2015-12-04,15-28-00,59091.8607422,248.0,699.394539413
2015-12-04,15-30-01,56668.7427489,234.0,693.061356975
2015-12-04,15-32-01,62103.1330267,230.0,686.719100401
2015-12-04,15-34-00,56211.6810889,225.0,680.370276527
2015-12-04,15-36-01,45757.8591449,202.0,673.855092856
2015-12-04,15-38-00,43650.2011787,153.0,667.38994482
2015-12-04,15-40-00,22695.2587333,114.0,660.81359997
2015-12-04,15-42-00,19633.1983156,90.0,654.18120922
2015-12-04,15-44-01,17503.538936,79.0,647.437887557
2015-12-04,15-46-00,17411.7780302,70.0,640.752591247
2015-12-04,15-48-00,10058.5232875,58.0,633.958556568
2015-12-04,15-50-00,5797.91802055,58.0,627.112865655
2015-12-04,15-52-01,7208.899888,65.0,620.158977273
2015-12-04,15-54-01,9840.82557422,77.0,613.212993593
2015-12-04,15-56-00,15587.72924,90.0,606.277304725
2015-12-04,15-58-00,21658.6079933,119.0,599.236523779
2015-12-04,16-00-00,26593.8946898,148.0,592.149937439
2015-12-04,16-01-00,28329.5228907,158.0,588.589847639
2015-12-04,16-02-00,31800.9845689,169.0,585.01876257
2015-12-04,16-03-00,36723.1206258,179.0,581.436841989
2015-12-04,16-04-00,36349.0388498,198.0,577.844239442
2015-12-04,16-05-00,37850.8601369,211.0,574.241111907
2015-12-04,16-06-01,36143.0912089,218.0,570.567305861
2015-12-04,16-07-00,35888.4058382,221.0,567.003914847
2015-12-04,16-08-00,37448.2110382,223.0,563.370164343
2015-12-04,16-09-00,35581.0050027,223.0,559.726526909
2015-12-04,16-10-00,34724.0022098,219.0,556.073162146
2015-12-04,16-11-01,37122.7148231,200.0,552.34911204
2015-12-04,16-12-00,37635.9821333,188.0,548.737916298
2015-12-04,16-13-01,35997.7696924,181.0,544.994925823
2015-12-04,16-14-00,36555.7116427,178.0,541.365741325
2015-12-04,16-15-00,36208.8481867,176.0,537.666221474
2015-12-04,16-16-01,34696.3415716,173.0,533.896093824
2015-12-04,16-17-00,27889.475803,169.0,530.241158194
2015-12-04,16-18-01,23949.1501838,169.0,526.4537978
2015-12-04,16-19-00,23954.5062862,171.0,522.782530392
2015-12-04,16-20-01,20600.0317493,174.0,518.978631573
2015-12-04,16-22-00,18182.2525547,186.0,511.534667469
2015-12-04,16-24-00,21793.4846827,192.0,503.998177861
2015-12-04,16-26-01,32257.3580711,192.0,496.369852966
2015-12-04,16-28-00,35263.0311307,192.0,488.840601971
2015-12-04,16-30-01,33778.3784836,192.0,481.158809827
2015-12-04,16-32-00,37986.3016516,190.0,473.579871397
2015-12-04,16-34-00,43051.2372871,186.0,465.914503799
2015-12-04,16-36-00,40140.1796018,183.0,458.227805486
2015-12-04,16-38-01,41691.9013706,181.0,450.456996845
2015-12-04,16-40-00,43252.1809386,176.0,442.796517082
2015-12-04,16-42-01,43531.7950346,172.0,434.990449358
2015-12-04,16-44-00,43830.7260213,169.0,427.298405048
2015-12-04,16-46-01,49022.7999413,165.0,419.463442364
2015-12-04,16-48-00,51464.0466756,163.0,411.746171566
2015-12-04,16-50-01,53350.6623982,162.0,403.888843052
2015-12-04,16-52-00,55955.719632,163.0,396.152841433
2015-12-04,16-54-01,58587.2615449,163.0,388.279832079
2015-12-04,16-56-00,62682.193168,165.0,380.531757357
2015-12-04,16-58-01,61166.9470329,169.0,372.649926235
2015-12-04,17-00-00,65656.817472,171.0,364.89661694
2015-12-04,17-02-00,69959.2560747,172.0,357.078152275
2015-12-04,17-04-00,70394.73048,176.0,349.26147332
2015-12-04,17-06-00,72860.1643164,179.0,341.448397513
2015-12-04,17-08-01,73922.5577013,181.0,333.575730254
2015-12-04,17-10-00,77005.5346453,186.0,325.84045193
2015-12-04,17-12-00,76758.8153636,188.0,318.049352063
2015-12-04,17-14-00,74947.6555733,183.0,310.269392003
2015-12-04,17-16-00,73613.4413245,183.0,302.502527991
2015-12-04,17-18-00,78927.3626116,188.0,294.750744924
2015-12-04,17-20-00,74219.6957547,177.0,287.01606825
2015-12-04,17-22-00,75162.1919893,186.0,279.300549866
2015-12-04,17-24-01,55483.9547022,162.0,271.542256899
2015-12-04,17-26-01,56770.141536,150.0,263.871568179
2015-12-04,17-28-00,54198.4938898,146.0,256.290040313
2015-12-04,17-30-00,57651.0039538,146.0,248.672448481
2015-12-04,17-32-00,50457.9393948,146.0,241.084864461
2015-12-04,17-34-00,52189.291958,148.0,233.529595443
2015-12-04,17-36-00,76539.7540942,148.0,226.008991181
2015-12-04,17-38-00,67831.1288519,152.0,218.525457478
2015-12-04,17-40-00,85611.3869707,176.0,211.08145477
2015-12-05,08-20-01,132552.573682,225.0,245.479297896
2015-12-05,08-22-01,133649.722516,238.0,253.080195955
2015-12-05,08-24-01,134763.500192,244.0,260.709689223
2015-12-05,08-26-01,133793.914528,250.0,268.365550795
2015-12-05,08-28-01,130800.409812,261.0,276.045599396
2015-12-05,08-30-01,129830.299644,272.0,283.747686791
2015-12-05,08-32-01,128064.640279,279.0,291.469711112
2015-12-05,08-34-01,130711.259122,284.0,299.209604621
2015-12-05,08-36-01,132654.540507,292.0,306.965334575
2015-12-05,08-38-01,130281.026304,297.0,314.734901522
2015-12-05,08-40-01,128680.85339,304.0,322.516337903
2015-12-05,08-42-00,127131.158983,309.0,330.242745748
2015-12-05,08-44-01,127215.001244,316.0,338.107102547
2015-12-05,08-46-01,127337.731408,330.0,345.912640714
2015-12-05,08-48-00,128897.385609,336.0,353.657376853
2015-12-05,08-50-00,158643.789558,345.0,361.469659954
2015-12-05,08-52-01,157399.454607,353.0,369.347730563
2015-12-05,08-54-01,155810.480447,362.0,377.15957877
2015-12-05,08-56-00,156883.339573,364.0,384.903503426
2015-12-05,08-58-01,157535.737584,370.0,392.772947967
2015-12-05,09-00-01,156846.536458,380.0,400.571030755
2015-12-05,09-02-02,154689.593378,385.0,408.426004925
2015-12-05,09-04-01,158739.339311,394.0,416.141563758
2015-12-05,09-06-01,156069.32392,399.0,423.910702058
2015-12-05,09-08-02,154763.196851,411.0,431.731492917
2015-12-05,09-10-01,155234.46806,420.0,439.408604246
2015-12-05,09-12-01,155817.760896,418.0,447.134179151
2015-12-05,09-14-01,152060.967202,427.0,454.842078577
2015-12-05,09-16-01,128728.057664,432.0,462.530750447
2015-12-05,09-18-01,148881.161911,448.0,470.198668907
2015-12-05,09-20-01,157625.150089,450.0,477.844323733
2015-12-05,09-22-01,145377.019776,469.0,485.466222655
2015-12-05,09-24-01,156426.181304,360.0,493.062891112
2015-12-05,09-26-02,155498.458884,461.0,500.695841288
2015-12-05,09-28-01,154168.071987,454.0,508.174728449
2015-12-05,09-30-01,151659.185331,471.0,515.687032594
2015-12-05,09-32-01,145996.798524,494.0,523.168381599
2015-12-05,09-34-02,154672.074071,513.0,530.679321816
2015-12-05,09-36-01,151594.60776,506.0,538.03267905
2015-12-05,09-38-01,190246.4243,529.0,545.412898022
2015-12-05,09-40-01,178485.269072,531.0,552.75670768
2015-12-05,09-42-01,157943.871609,522.0,560.062785937
2015-12-05,09-44-01,154616.890996,527.0,567.329827124
2015-12-05,09-46-02,150457.231493,534.0,574.616593644
2015-12-05,09-48-01,179171.887606,547.0,581.74165739
2015-12-05,09-50-01,154227.661311,543.0,588.883919148
2015-12-05,09-52-01,151119.642982,578.0,595.982081979
2015-12-05,09-54-02,176296.050781,603.0,603.0935036
2015-12-05,09-56-02,219604.675093,608.0,610.099424133
2015-12-05,09-58-01,211763.463289,615.0,616.99983243
2015-12-05,10-00-02,221445.727225,615.0,623.966900802
2015-12-05,10-01-01,187187.743131,571.0,627.345678333
2015-12-05,10-02-01,181976.962828,585.0,630.769170127
2015-12-05,10-03-02,177262.522031,573.0,634.236597321
2015-12-05,10-04-02,177280.241769,589.0,637.634131069
2015-12-05,10-05-00,173278.849747,601.0,640.905978754
2015-12-05,10-06-01,171423.297589,605.0,644.333729724
2015-12-05,10-07-02,241433.404366,619.0,647.747674687
2015-12-05,10-08-02,222271.155598,618.0,651.092040873
2015-12-05,10-09-01,181923.68585,587.0,654.367370332
2015-12-05,10-10-02,241948.821564,631.0,657.739732821
2015-12-05,10-11-01,232751.23035,654.0,660.987850964
2015-12-05,10-12-01,227459.660644,636.0,664.277106894
2015-12-05,10-13-01,256036.649536,629.0,667.552192993
2015-12-05,10-14-01,126862.370218,629.0,670.81298033
2015-12-05,10-15-01,84144.5198187,629.0,674.059338811
2015-12-05,10-16-01,52598.8263324,199.0,677.291139356
2015-12-05,10-17-02,132668.827096,251.0,680.561747067
2015-12-05,10-18-01,253074.821643,251.0,683.710555521
2015-12-05,10-19-01,152734.662029,251.0,686.897918168
2015-12-05,10-20-02,245673.57157,420.0,690.122959985
2015-12-05,10-22-01,107760.733813,241.0,696.369130552
2015-12-05,10-24-01,178213.229639,752.0,702.606313549
2015-12-05,10-26-02,220794.117632,679.0,708.831994119
2015-12-05,10-28-02,144286.422464,313.0,714.942317627
2015-12-05,10-30-01,271760.652724,766.0,720.937958748
2015-12-05,10-32-01,227178.195474,715.0,726.918779477
2015-12-05,10-34-01,151312.461653,717.0,732.833234385
2015-12-05,10-36-01,177344.622444,724.0,738.680442851
2015-12-05,10-38-02,179678.297803,770.0,744.507417952
2015-12-05,10-40-01,210142.060811,812.0,750.169706371
2015-12-05,10-42-01,247205.083276,838.0,755.810094895
2015-12-05,10-44-02,256219.929658,821.0,761.426024068
2015-12-05,10-46-01,199871.703335,777.0,766.878352562
2015-12-05,10-48-01,202447.058126,773.0,772.304659002
2015-12-05,10-50-01,205180.096363,765.0,777.658073606
2015-12-05,10-52-02,168787.994906,793.0,782.981549075
2015-12-05,10-54-01,214767.480519,821.0,788.143302606
2015-12-05,10-56-01,216111.265326,835.0,793.273699908
2015-12-05,10-58-01,216480.223516,831.0,798.3283731
2015-12-05,11-00-01,207925.36614,812.0,803.306656005
2015-12-05,11-02-01,206509.882862,791.0,808.207906032
2015-12-05,11-04-01,203382.101092,784.0,813.03149747
2015-12-05,11-06-01,173024.182172,792.0,817.776824891
2015-12-05,11-08-01,176786.464653,802.0,822.443296869
2015-12-05,11-10-01,175550.448153,810.0,827.030345657
2015-12-05,11-12-01,173797.550272,818.0,831.53742088
2015-12-05,11-14-02,131255.100867,791.0,836.00053942
2015-12-05,11-16-01,222497.576693,791.0,840.309544465
2015-12-05,11-18-01,206471.653938,798.0,844.573587645
2015-12-05,11-20-01,209754.615328,788.0,848.755648415
2015-12-05,11-22-02,206493.749269,803.0,852.889085318
2015-12-05,11-24-01,206978.618425,812.0,856.872017523
2015-12-05,11-26-01,205479.469365,824.0,860.805476613
2015-12-05,11-28-01,210197.859168,826.0,864.655251914
2015-12-05,11-30-01,199492.62245,840.0,868.420964036
2015-12-05,11-32-01,199006.388299,847.0,872.10225691
2015-12-05,11-34-01,211266.337116,846.0,875.698792511
2015-12-05,11-36-01,206644.798873,865.0,879.210252165
2015-12-05,11-38-01,205796.882933,858.0,882.636336422
2015-12-05,11-40-01,234794.585696,761.0,885.976764983
2015-12-05,11-42-01,207717.903573,860.0,889.231277652
2015-12-05,11-44-01,208749.64187,872.0,892.399629826
2015-12-05,11-46-01,212166.010372,874.0,895.481598872
2015-12-05,11-48-01,118547.545967,872.0,898.476979493
2015-12-05,11-50-01,103481.508649,287.0,901.385585541
2015-12-05,11-52-01,267327.997098,329.0,904.207245845
2015-12-05,11-54-02,218250.195442,900.0,906.964231313
2015-12-05,11-56-02,183035.304339,329.0,909.610836806
2015-12-05,11-58-01,274309.769431,329.0,912.149126854
2015-12-05,12-00-01,206591.971019,329.0,914.621660786
2015-12-05,12-01-01,64428.3318778,329.0,915.825106485
2015-12-05,12-02-02,56483.3187056,220.0,917.026166311
2015-12-05,12-03-02,51092.6897556,213.0,918.185451424
2015-12-05,12-04-01,60409.1248156,218.0,919.304050451
2015-12-05,12-05-01,83350.0871933,235.0,920.419875314
2015-12-05,12-06-01,156791.192478,246.0,921.513778515
2015-12-05,12-07-02,190513.222347,246.0,922.603435568
2015-12-05,12-08-02,109662.485983,255.0,923.653116103
2015-12-05,12-09-01,71035.1858083,248.0,924.663913472
2015-12-05,12-10-02,58322.7272694,248.0,925.686673004
2015-12-05,12-11-01,48184.5955422,252.0,926.654327151
2015-12-05,12-12-02,73655.9344194,260.0,927.632478179
2015-12-05,12-13-01,70873.0994667,269.0,928.556985669
2015-12-05,12-14-01,92797.879325,279.0,929.475405722
2015-12-05,12-15-01,96797.0531695,299.0,930.371887573
2015-12-05,12-16-01,137692.600935,306.0,931.246432775
2015-12-05,12-17-00,161686.954944,320.0,932.085013073
2015-12-05,12-18-00,275765.09308,338.0,932.916057376
2015-12-05,12-19-02,277858.677791,912.0,933.751765684
2015-12-05,12-20-01,261682.66388,919.0,934.525297402
2015-12-05,12-22-01,259666.241773,907.0,936.033189133
2015-12-05,12-24-01,264145.286813,916.0,937.453434919
2015-12-05,12-26-01,268906.305213,919.0,938.786077759
2015-12-05,12-28-01,271016.030498,911.0,940.03116549
2015-12-05,12-30-01,274385.605684,919.0,941.188748047
2015-12-05,12-32-02,167690.315108,926.0,942.267429324
2015-12-05,12-34-01,289497.050373,926.0,943.241612169
2015-12-05,12-36-02,271212.932138,932.0,944.144097214
2015-12-05,12-38-01,272352.95652,947.0,944.945102567
2015-12-05,12-40-01,273608.821436,939.0,945.665964183
2015-12-05,12-42-01,211661.862325,947.0,946.299635922
2015-12-05,12-44-02,204972.736889,912.0,946.850351023
2015-12-05,12-46-01,61395.1035155,263.0,947.305584805
2015-12-05,12-48-01,57649.2380311,250.0,947.677937512
2015-12-05,12-50-02,52278.9188622,248.0,947.965262214
2015-12-05,12-52-01,68209.7336055,271.0,948.16154585
2015-12-05,12-54-02,216534.708356,278.0,948.273402768
2015-12-05,12-56-01,242389.72256,953.0,948.297144471
2015-12-05,12-58-01,228679.679847,969.0,948.234459037
2015-12-05,13-00-01,50989.8494556,258.0,948.084779598
2015-12-05,13-02-01,58187.3689778,262.0,947.848094115
2015-12-05,13-04-01,51799.3868755,288.0,947.524383679
2015-12-05,13-06-01,74738.7850156,330.0,947.113622838
2015-12-05,13-08-01,286023.275747,1081.0,946.615780031
2015-12-05,13-10-01,86767.0790187,327.0,946.030818144
2015-12-05,13-12-01,60396.7417667,299.0,945.358694922
2015-12-05,13-14-01,53374.33774,267.0,944.599364637
2015-12-05,13-16-01,71115.4977222,260.0,943.752777565
2015-12-05,13-18-01,83450.7444,276.0,942.818881749
2015-12-05,13-20-01,83786.2863089,258.0,941.797623393
2015-12-05,13-22-01,44919.1613707,218.0,940.688949265
2015-12-05,13-24-01,45050.37554,220.0,939.492805689
2015-12-05,13-26-01,36877.3709844,211.0,938.209140954
2015-12-05,13-28-01,37936.6033822,220.0,936.837906079
2015-12-05,13-30-01,34093.0075689,232.0,935.379055904
2015-12-05,13-32-01,57896.0628722,253.0,933.832550182
2015-12-05,13-34-01,274169.758533,278.0,932.198354099
2015-12-05,13-36-01,223243.920501,947.0,930.476441554
2015-12-05,13-38-01,279715.131849,947.0,928.666792889
2015-12-05,13-40-01,288236.456244,933.0,926.769398071
2015-12-05,13-42-01,221983.787033,933.0,924.784257096
2015-12-05,13-44-01,231404.855022,499.0,922.711380207
2015-12-05,13-46-01,289303.912831,946.0,920.550791574
2015-12-05,13-48-01,287182.414533,946.0,918.302525926
2015-12-05,13-50-01,288253.256422,849.0,915.96663209
2015-12-05,13-52-01,239761.70955,951.0,913.543173003
2015-12-05,13-54-01,217092.206862,619.0,911.032226399
2015-12-05,13-56-01,249319.375367,816.0,908.433885406
2015-12-05,13-58-01,104274.603444,816.0,905.748258184
2015-12-05,14-00-01,15309.78537,135.0,902.97547208
2015-12-05,14-01-01,7757.32145955,111.0,901.556437959
2015-12-05,14-02-01,4820.62290844,77.0,900.115668663
2015-12-05,14-03-01,2403.57237404,51.0,898.653184712
2015-12-05,14-04-01,1974.75027055,42.0,897.16900773
2015-12-05,14-05-01,1693.29598355,35.0,895.663159442
2015-12-05,14-06-01,1341.38289244,30.0,894.135665737
2015-12-05,14-07-01,1029.24283484,28.0,892.586550617
2015-12-05,14-08-01,1138.35087378,26.0,891.01584023
2015-12-05,14-09-01,1118.24535787,25.0,889.423561877
2015-12-05,14-10-01,1469.63439378,25.0,887.80974402
2015-12-05,14-11-01,1575.88044933,26.0,886.174416281
2015-12-05,14-12-01,1466.30317511,28.0,884.517609463
2015-12-05,14-13-01,1374.934484,28.0,882.839355538
2015-12-05,14-14-01,2190.21026444,33.0,881.139687668
2015-12-05,14-15-01,2485.06460667,33.0,879.418640205
2015-12-05,14-16-01,2999.96411222,35.0,877.676248682
2015-12-05,14-17-01,3822.63094833,37.0,875.912549836
2015-12-05,14-19-01,4874.232875,39.0,872.321381912
2015-12-05,14-20-02,5096.55583278,43.0,870.463357922
2015-12-05,14-22-01,7055.65467093,49.0,866.775814442
2015-12-05,14-24-01,9937.39299022,53.0,862.973390069
2015-12-05,14-26-01,9317.83431644,58.0,859.087086715
2015-12-05,14-28-01,10130.897736,63.0,855.117288733
2015-12-05,14-30-01,10649.0745849,70.0,851.06440392
2015-12-05,14-32-01,13191.3691733,77.0,846.928855474
2015-12-05,14-34-01,13613.9539344,83.0,842.711087303
2015-12-05,14-36-01,14141.8445967,88.0,838.411562645
2015-12-05,14-38-01,13930.0885356,91.0,834.030764028
2015-12-05,14-40-01,15122.1165789,91.0,829.569193219
2015-12-05,14-42-01,15769.2681433,93.0,825.027369612
2015-12-05,14-44-01,15830.9095511,95.0,820.405836263
2015-12-05,14-46-01,15763.1262667,95.0,815.705150693
2015-12-05,14-48-01,14899.4027667,95.0,810.925890838
2015-12-05,14-50-01,15426.3137067,98.0,806.068651828
2015-12-05,14-52-01,14565.2475989,97.0,801.13405244
2015-12-05,14-54-00,17046.1134948,93.0,796.164801283
2015-12-05,14-56-01,12887.0493656,90.0,791.035322752
2015-12-05,14-58-01,13139.6332878,88.0,785.872516239
2015-12-05,15-00-01,13376.2782178,86.0,780.634995075
2015-12-05,15-02-01,13185.1148367,84.0,775.32346693
2015-12-05,15-04-00,13024.5246611,83.0,769.983829687
2015-12-05,15-06-01,12262.5718767,73.0,764.481308955
2015-12-05,15-08-01,9901.00985866,60.0,758.952186434
2015-12-05,15-10-01,11441.8969556,56.0,753.352067704
2015-12-05,15-12-00,11022.5705511,57.0,747.729290209
2015-12-05,15-14-00,12453.4596204,60.0,741.990163092
2015-12-05,15-16-01,9531.09183644,62.0,736.133792355
2015-12-05,15-18-01,6690.71999667,59.0,730.257836446
2015-12-05,15-20-01,4753.62226222,56.0,724.315045466
2015-12-05,15-22-01,4320.51792356,53.0,718.306303677
2015-12-05,15-24-01,4404.45454134,47.0,712.232512474
2015-12-05,15-26-01,4752.43844534,44.0,706.094590317
2015-12-05,15-28-01,5911.79161333,42.0,699.893470514
2015-12-05,15-30-00,5349.13476267,42.0,693.682558449
2015-12-05,15-32-01,5726.11328995,42.0,687.305474362
2015-12-05,15-34-01,5792.79700267,42.0,680.920550862
2015-12-05,15-36-01,5893.36994611,44.0,674.476339338
2015-12-05,15-38-01,8723.74803982,46.0,667.973863196
2015-12-05,15-40-01,8860.81269831,46.0,661.414155899
2015-12-05,15-42-01,9267.6272,48.0,654.798269552
2015-12-05,15-44-01,8764.89632284,49.0,648.127272643
2015-12-05,15-46-01,9028.92960711,49.0,641.402250082
2015-12-05,15-48-01,10540.9320151,53.0,634.624303077
2015-12-05,15-50-00,10152.8820924,53.0,627.851672124
2015-12-05,15-52-01,10560.1819218,54.0,620.914119767
2015-12-05,15-54-01,9299.71990489,56.0,613.984169543
2015-12-05,15-56-01,9973.30586311,56.0,607.005862418
2015-12-05,15-58-01,10041.567272,54.0,599.980378434
2015-12-05,16-00-01,9750.03256,53.0,592.908920944
2015-12-05,16-01-00,9974.07379555,53.0,589.415633042
2015-12-05,16-02-01,10915.2012542,56.0,585.792702411
2015-12-05,16-03-01,12295.1506258,60.0,582.218191805
2015-12-05,16-04-01,12668.9728311,63.0,578.63295384
2015-12-05,16-05-01,12763.2747858,69.0,575.037144911
2015-12-05,16-06-01,13424.6660589,72.0,571.430922458
2015-12-05,16-07-02,14673.6011256,74.0,567.754082194
2015-12-05,16-08-01,15259.6485511,74.0,564.187871722
2015-12-05,16-09-01,16142.5094411,72.0,560.551363379
2015-12-05,16-10-00,14054.1592516,67.0,556.965929175
2015-12-05,16-11-01,15713.8395262,58.0,553.24918823
2015-12-05,16-12-01,12445.838432,49.0,549.583845009
2015-12-05,16-13-00,10540.8538061,46.0,545.970539764
2015-12-05,16-14-01,10608.8612572,46.0,542.225479931
2015-12-05,16-15-01,10701.684665,46.0,538.532787827
2015-12-05,16-16-01,11984.5416249,47.0,534.831312543
2015-12-05,16-17-01,13054.1714489,53.0,531.121222746
2015-12-05,16-18-01,14356.4105358,56.0,527.402688164
2015-12-05,16-19-01,14011.5355577,58.0,523.675879555
2015-12-05,16-20-01,16268.3406169,60.0,519.940966205
2015-12-05,16-22-01,14847.6943413,58.0,512.44753029
2015-12-05,16-24-01,11249.9097351,51.0,504.92377329
2015-12-05,16-26-00,6327.30349167,44.0,497.434161615
2015-12-05,16-28-01,3978.08281278,38.0,489.790962356
2015-12-05,16-30-01,5027.08359833,35.0,482.184784348
2015-12-05,16-32-00,4822.81431689,33.0,474.617724159
2015-12-05,16-34-01,4841.56692889,33.0,466.900200706
2015-12-05,16-36-01,4827.56876711,32.0,459.22477853
2015-12-05,16-38-01,4320.947292,30.0,451.529285715
2015-12-05,16-40-01,5068.60889778,27.0,443.815257918
2015-12-05,16-42-01,4793.54389777,26.0,436.084249349
2015-12-05,16-44-01,4557.49146889,26.0,428.337830461
2015-12-05,16-46-01,3811.40436942,26.0,420.577598756
2015-12-05,16-48-00,3583.18303004,25.0,412.869979376
2015-12-05,16-50-00,3541.08360355,23.0,405.087053619
2015-12-05,16-52-01,3532.511552,22.0,397.230229795
2015-12-05,16-54-01,2789.61765861,21.0,389.431056705
2015-12-05,16-56-01,3218.51143472,19.0,381.62633162
2015-12-05,16-58-01,3058.16136055,19.0,373.817768316
2015-12-05,17-00-01,2582.44049466,18.0,366.007110993
2015-12-05,17-02-01,3178.42738222,18.0,358.196119199
2015-12-05,17-04-01,2651.73526755,16.0,350.386578997
2015-12-05,17-06-00,2625.58227533,16.0,342.645334636
2015-12-05,17-08-00,2620.61811133,16.0,334.844105332
2015-12-05,17-10-00,2530.68645511,14.0,327.049819229
2015-12-05,17-12-00,2434.66207178,14.0,319.264371519
2015-12-05,17-14-00,2250.79526444,12.0,311.489678104
2015-12-05,17-16-00,2504.66592356,12.0,303.727687206
2015-12-05,17-18-01,2689.45728489,12.0,295.915884775
2015-12-05,17-20-01,2691.69460378,12.0,288.185413975
2015-12-05,17-22-00,2755.09217822,12.0,280.537882549
2015-12-05,17-24-00,2553.86428778,12.0,272.846825515
2015-12-05,17-26-01,2715.21456533,12.0,265.114908761
2015-12-05,17-28-00,2512.26902444,12.0,257.535684952
2015-12-05,17-30-01,2266.65875982,12.0,249.856613329
2015-12-05,17-32-01,2808.54507311,12.0,242.270682734
2015-12-05,17-34-01,2699.61601653,11.0,234.716601345
2015-12-05,17-36-01,1879.96807587,11.0,227.1967094
2015-12-05,17-38-00,1491.58374747,11.0,219.775602732
2015-12-05,17-40-01,2120.52636782,11.0,212.26912252
2015-12-06,08-20-01,143334.371461,206.0,243.633765196
2015-12-06,08-22-01,137333.583684,211.0,251.221093714
2015-12-06,08-24-01,140244.247353,237.0,258.837476486
2015-12-06,08-26-01,136541.199113,221.0,266.480679316
2015-12-06,08-28-01,138520.17773,234.0,274.148514148
2015-12-06,08-30-01,135084.612336,221.0,281.838826408
2015-12-06,08-32-01,136328.822068,248.0,289.549508269
2015-12-06,08-34-01,136734.191294,276.0,297.27848643
2015-12-06,08-36-01,139957.882107,285.0,305.023722872
2015-12-06,08-38-01,141887.107913,297.0,312.783213196
2015-12-06,08-40-02,139729.651145,302.0,320.619798317
2015-12-06,08-42-01,139775.604393,313.0,328.337099885
2015-12-06,08-44-01,140683.97781,316.0,336.127640146
2015-12-06,08-46-01,133767.987145,327.0,343.924724877
2015-12-06,08-48-01,138120.058921,336.0,351.726497661
2015-12-06,08-50-01,133872.424985,341.0,359.531131012
2015-12-06,08-52-01,132814.379056,346.0,367.336814916
2015-12-06,08-54-01,131915.432249,355.0,375.141771817
2015-12-06,08-56-01,131426.978962,364.0,382.944245296
2015-12-06,08-58-01,131782.98885,373.0,390.742502014
2015-12-06,09-00-01,132399.799879,374.0,398.534831111
2015-12-06,09-02-01,129974.390684,381.0,406.319543518
2015-12-06,09-04-01,130413.198562,392.0,414.094974108
2015-12-06,09-06-01,128104.134455,399.0,421.859470671
2015-12-06,09-08-01,130995.868341,406.0,429.611409195
2015-12-06,09-10-01,128343.571408,417.0,437.349182945
2015-12-06,09-12-01,158371.631698,415.0,445.071204677
2015-12-06,09-14-01,160125.04926,429.0,452.775908912
2015-12-06,09-16-01,160397.154082,432.0,460.461741194
2015-12-06,09-18-01,158084.350287,436.0,468.127173367
2015-12-06,09-20-01,160302.977322,446.0,475.770692933
2015-12-06,09-22-01,158573.258453,453.0,483.390805387
2015-12-06,09-24-01,159512.841324,454.0,490.986033963
2015-12-06,09-26-01,156557.490667,455.0,498.554919474
2015-12-06,09-28-01,131203.561538,460.0,506.096022594
2015-12-06,09-30-01,151295.043504,466.0,513.607913637
2015-12-06,09-32-01,150661.0123,475.0,521.089187525
2015-12-06,09-34-01,158435.202096,466.0,528.538453551
2015-12-06,09-36-01,158472.076222,475.0,535.954340296
2015-12-06,09-38-01,169952.513096,475.0,543.335485507
2015-12-06,09-40-01,157777.249804,497.0,550.680551025
2015-12-06,09-42-01,151615.48932,512.0,557.988212654
2015-12-06,09-44-01,175823.888167,510.0,565.257162645
2015-12-06,09-46-01,157055.144529,510.0,572.486109609
2015-12-06,09-48-01,158319.280956,526.0,579.673778448
2015-12-06,09-50-01,154844.376796,531.0,586.818912755
2015-12-06,09-52-01,156367.738413,526.0,593.92026516
2015-12-06,09-54-01,154959.414136,536.0,600.976611712
2015-12-06,09-56-01,150488.307142,547.0,607.986742279
2015-12-06,09-58-01,153058.872942,571.0,614.949465239
2015-12-06,10-00-01,198767.565664,547.0,621.863598176
2015-12-06,10-01-01,180454.452425,585.0,625.302080653
2015-12-06,10-02-01,191523.169983,534.0,628.727981902
2015-12-06,10-03-01,196319.568681,589.0,632.14115926
2015-12-06,10-04-01,160193.894333,327.0,635.541471091
2015-12-06,10-05-01,182331.032594,327.0,638.92877678
2015-12-06,10-06-01,223803.985198,606.0,642.302936715
2015-12-06,10-07-01,152696.245896,606.0,645.663812296
2015-12-06,10-08-01,179348.9104,613.0,649.01126595
2015-12-06,10-09-01,236557.758155,626.0,652.34516114
2015-12-06,10-10-01,100112.687789,626.0,655.665362329
2015-12-06,10-11-01,162691.9146,626.0,658.971735011
2015-12-06,10-12-01,241520.110901,626.0,662.264147907
2015-12-06,10-13-00,191447.935406,631.0,665.487942045
2015-12-06,10-14-01,175128.952572,640.0,668.806554499
2015-12-06,10-15-01,202682.028019,640.0,672.056288584
2015-12-06,10-16-01,152330.318791,643.0,675.291537022
2015-12-06,10-17-01,233258.496615,624.0,678.512171475
2015-12-06,10-18-02,242734.690457,668.0,681.771370294
2015-12-06,10-19-01,189994.233039,668.0,684.909090244
